温,的,0.4005645215511322,0.0,0.4166666666666667,0
温,和,0.08455687761306763,0.0,0.5166666666666666,0
温,给,0.056797392666339874,0.0,0.5375,0
温,，,0.03795889765024185,0.0,0.0,0
温,跟,0.03747386112809181,0.5,0.6807692307692308,0
么,没,0.926086962223053,0.5,0.10714285714285715,1
么,们,0.05288046598434448,0.6,0.25,0
么,也,0.004635142162442207,0.1,0.45,0
么,才,0.0043234569020569324,0.1,0.35,0
么,不,0.004051183350384235,0.1,0.5375,0
起,系,0.9992138147354126,0.5,0.275,1
起,係,0.00041310302913188934,0.5,0.225,0
起,的,0.0002247733500553295,0.1,0.30000000000000004,0
起,子,2.4393133571720682e-05,0.5,0.275,0
起,，,2.055360164376907e-05,0.1,0.1,0
行,近,0.9997441172599792,0.5,0.2142857142857143,1
行,的,0.00013803191541228443,0.1,0.6375,0
行,上,4.012424687971361e-05,0.1,0.325,0
行,好,1.1976082532783039e-05,0.1,0.5,0
行,，,5.22283471582341e-06,0.1,0.0,0
张,长,0.9602518081665039,0.9,0.34285714285714286,1
张,显,0.009570537135004997,0.4,0.19444444444444445,0
张,生,0.008933739736676216,0.2,0.17857142857142858,0
张,变,0.0052320025861263275,0.4,0.21875,0
张,真,0.001689736731350422,0.6,0.175,0
尊,遵,0.9508540034294128,1.0,0.30000000000000004,1
尊,保,0.01501733623445034,0.0,0.1875,0
尊,恪,0.013478795997798443,0.0,0.1875,0
尊,坚,0.005719540640711784,0.1,0.3958333333333333,0
尊,失,0.0020380665082484484,0.1,0.10416666666666666,0
卢,虑,0.9743162989616394,0.5,0.42500000000000004,1
卢,量,0.009905914776027203,0.4,0.4541666666666666,0
卢,察,0.004373669624328613,0.2,0.4392857142857143,0
卢,究,0.0017693126574158669,0.1,0.5285714285714286,0
卢,查,0.0010670265182852745,0.2,0.4888888888888889,0
华,一,0.4395968019962311,0.0,0.14166666666666666,0
华,接,0.14546926319599152,0.0,0.13636363636363635,0
华,大,0.13246378302574158,0.4,0.225,0
华,就,0.05656964331865311,0.0,0.125,0
华,相,0.04218670353293419,0.0,0.2666666666666667,0
连,园,0.11603055149316788,0.5,0.25,0
连,样,0.10301219671964645,0.5,0.175,0
连,生,0.09502461552619934,0.0,0.2785714285714286,0
连,开,0.057439014315605164,0.0,0.14285714285714285,0
连,莲,0.04780854657292366,1.0,0.575,1
怀,坏,0.2781265377998352,0.9,0.7999999999999999,1
怀,毁,0.11536916345357895,0.9,0.3846153846153846,0
怀,死,0.10268105566501617,0.0,0.2142857142857143,0
怀,有,0.0943722054362297,0.0,0.2142857142857143,0
怀,好,0.07738320529460907,0.4,0.4642857142857143,0
背,代,0.5407281517982483,0.6,0.2388888888888889,0
背,辈,0.3624202609062195,1.0,0.5375,1
背,人,0.06988389045000076,0.1,0.05555555555555555,0
背,裔,0.005304338410496712,0.2,0.723076923076923,0
