竟,境,0.9977668523788452,1.0,0.49642857142857144,1
竟,袭,0.0005586632178165019,0.1,0.6,0
竟,流,0.00027380543178878725,0.1,0.5272727272727273,0
竟,风,0.0002571075165178627,0.1,0.2909090909090909,0
竟,天,0.0001657693210290745,0.0,0.4409090909090909,0
侍,待,0.8070266842842102,0.2,0.9722222222222221,1
侍,到,0.03757178783416748,0.2,0.5,0
侍,人,0.03620617836713791,0.1,0.0625,0
侍,它,0.006968073546886444,0.1,0.15625,0
侍,看,0.00648106774315238,0.2,0.3222222222222222,0
飞,非,0.9866042733192444,1.0,0.54375,1
飞,无,0.012324252165853977,0.1,0.3875,0
飞,不,0.000263772759353742,0.1,0.2875,0
飞,黑,0.00021513071260415018,0.6,0.0625,0
飞,失,0.00019002027693204582,0.2,0.15,0
道,到,0.9514878392219543,1.0,0.2666666666666667,1
道,开,0.012308412231504917,0.1,0.08333333333333334,0
道,通,0.010788979940116405,0.1,0.7583333333333333,0
道,起,0.0107489675283432,0.1,0.5583333333333333,0
道,成,0.005168982315808535,0.1,0.225,0
福,富,0.4096190929412842,0.9,0.4307692307692308,1
福,所,0.2428920418024063,0.0,0.5038461538461538,0
福,没,0.15059562027454376,0.2,0.48461538461538456,0
福,应,0.05289767310023308,0.1,0.23461538461538461,0
福,原,0.017829764634370804,0.1,0.49230769230769234,0
澈,彻,0.9998117089271545,1.0,0.21666666666666667,1
澈,底,4.0505365177523345e-05,0.1,0.23333333333333334,0
澈,沉,1.7360573110636324e-05,0.5,0.31666666666666665,0
澈,，,1.554810478410218e-05,0.1,0.1,0
澈,徹,1.400605196977267e-05,1.0,0.7999999999999999,0
辙,彻,0.9844362735748291,0.5,0.209375,0
辙,风,0.0072021447122097015,0.1,0.1625,0
辙,入,0.0023019921500235796,0.1,0.13125,0
辙,刺,0.00186157354619354,0.1,0.225,0
辙,烧,0.0016709809424355626,0.1,0.15625,0
辨,活,0.5673133134841919,0.0,0.140625,0
辨,办,0.29151588678359985,0.9,0.1625,1
辨,样,0.07491632550954819,0.6,0.25625,0
辨,行,0.011201844550669193,0.0,0.19375,0
辨,做,0.009995674714446068,0.1,0.271875,0
令,今,0.9922899603843689,0.5,0.75,1
令,果,0.006903445813804865,0.0,0.35625,0
令,此,0.00021124663180671632,0.1,0.20833333333333334,0
令,前,0.00018389201432000846,0.0,0.5888888888888888,0
令,在,0.00012359401443973184,0.2,0.30833333333333335,0
蕰,隐,0.7666985988616943,0.0,0.18333333333333335,0
蕰,蕴,0.0785888135433197,0.0,0.9999999999999999,1
蕰,埋,0.030737102031707764,0.0,0.46666666666666673,0
蕰,潜,0.02133198268711567,0.0,0.35,0
蕰,，,0.013972229324281216,0.0,0.0,0
井,阱,0.9741944074630737,1.0,0.46666666666666673,1
井,险,0.01894177868962288,0.1,0.1111111111111111,0
井,阵,0.001235520699992776,0.1,0.2666666666666667,0
井,难,0.0005543388542719185,0.1,0.1,0
井,陷,0.0003951771941501647,0.0,0.1,0
但,一,0.46587496995925903,0.1,0.13571428571428573,0
但,次,0.29081788659095764,0.2,0.4642857142857143,0
但,旦,0.060855235904455185,1.0,0.2785714285714286,1
但,生,0.05487241595983505,0.1,0.37857142857142856,0
但,心,0.018095657229423523,0.1,0.24285714285714285,0
刻,克,0.9864037036895752,1.0,0.21875,1
刻,征,0.005167313385754824,0.1,0.5,0
刻,化,0.0010399403981864452,0.1,0.475,0
刻,制,0.000975263596046716,0.2,0.7999999999999999,0
刻,接,0.0005804579704999924,0.1,0.4318181818181818,0
因,迪,0.9951549768447876,0.1,0.2875,1
因,默,0.0034103533253073692,0.1,0.29375,0
因,德,0.000392183312214911,0.1,0.1,0
因,一,0.00027450339985080063,0.6,0.24166666666666667,0
因,普,0.00011609511420829222,0.1,0.325,0
必,一,0.933340847492218,0.5,0.25,0
必,人,0.054702941328287125,0.1,0.30000000000000004,0
必,今,0.00357780116610229,0.1,0.30000000000000004,0
必,毕,0.00330992229282856,1.0,0.30833333333333335,1
必,生,0.0007445518276654184,0.1,0.35,0
则,择,0.9678784012794495,1.0,0.4375,1
则,好,0.00933561660349369,0.1,0.5,0
则,个,0.004105526488274336,0.5,0.325,0
则,上,0.003262820653617382,0.1,0.325,0
则,出,0.002536581363528967,0.1,0.30833333333333335,0
颗,棵,0.7323988676071167,1.0,0.5642857142857143,1
颗,株,0.0953504741191864,0.2,0.5285714285714286,0
颗,个,0.04014529287815094,0.5,0.053571428571428575,0
颗,根,0.03243004530668259,0.2,0.6285714285714286,0
颗,块,0.030636264011263847,0.4,0.475,0
段,绶,0.36538150906562805,0.1,0.6545454545454545,0
段,丝,0.14044404029846191,0.0,0.1388888888888889,0
段,腰,0.1391615867614746,0.0,0.6230769230769231,0
段,领,0.06797585636377335,0.0,0.45454545454545453,0
段,纽,0.048943761736154556,0.0,0.5444444444444444,0
明,大,0.5702924132347107,0.1,0.19375,0
明,名,0.26692894101142883,1.0,0.2875,1
明,品,0.12139042466878891,0.5,0.4222222222222222,0
明,王,0.010873965919017792,0.1,0.125,0
明,金,0.009015864692628384,0.5,0.25,0
跟,根,0.9855654835700989,1.0,0.7423076923076922,1
跟,原,0.006275302264839411,0.0,0.1923076923076923,0
跟,基,0.003363989060744643,0.2,0.31153846153846154,0
跟,，,0.002333269454538822,0.1,0.0,0
跟,我,0.0005907349986955523,0.0,0.1346153846153846,0
气,弃,0.9999220371246338,1.0,0.24285714285714285,1
气,大,2.515183405193966e-05,0.2,0.2875,0
气,爱,1.7054358977475204e-05,0.2,0.30000000000000004,0
气,利,9.082915312319528e-06,0.6,0.14285714285714285,0
气,棄,7.096660283423262e-06,1.0,0.18333333333333335,0
军,运,0.9941598176956177,0.5,0.4142857142857143,1
军,境,0.0010886626550927758,0.5,0.10714285714285715,0
