竟,境,0.3391551971435547,1.0,0.49642857142857144,1
竟,流,0.22451578080654144,0.1,0.5272727272727273,0
竟,行,0.14947491884231567,0.5,0.23636363636363636,0
竟,风,0.12770618498325348,0.1,0.2909090909090909,0
竟,天,0.03982773423194885,0.0,0.4409090909090909,0
侍,待,0.34566211700439453,0.2,0.9722222222222221,1
侍,到,0.16688400506973267,0.2,0.5,0
侍,人,0.10146672278642654,0.1,0.0625,0
侍,书,0.05207923427224159,0.5,0.125,0
侍,它,0.02806226722896099,0.1,0.15625,0
飞,非,0.984859049320221,1.0,0.54375,1
飞,无,0.011281636543571949,0.1,0.3875,0
飞,新,0.0007526031113229692,0.2,0.1576923076923077,0
飞,开,0.0006854058592580259,0.6,0.2875,0
飞,真,0.0004085971158929169,0.2,0.07500000000000001,0
道,到,0.9344943165779114,1.0,0.2666666666666667,1
道,通,0.022959405556321144,0.1,0.7583333333333333,0
道,起,0.015725400298833847,0.1,0.5583333333333333,0
道,开,0.012582492083311081,0.1,0.08333333333333334,0
道,成,0.00295806466601789,0.1,0.225,0
福,所,0.25135278701782227,0.0,0.5038461538461538,0
福,原,0.19536171853542328,0.1,0.49230769230769234,0
福,富,0.14982789754867554,0.9,0.4307692307692308,1
福,没,0.11390046775341034,0.2,0.48461538461538456,0
福,应,0.050261352211236954,0.1,0.23461538461538461,0
澈,彻,0.999206006526947,1.0,0.21666666666666667,1
澈,，,0.00033428677124902606,0.1,0.1,0
澈,底,0.00016850998508743942,0.1,0.23333333333333334,0
澈,到,4.7439672925975174e-05,0.2,0.33333333333333337,0
澈,徹,2.7473419322632253e-05,1.0,0.7999999999999999,0
想,响,0.9983940720558167,1.0,0.2730769230769231,1
想,響,0.0012036690022796392,1.0,0.4125,0
想,人,0.00022865454957354814,0.0,0.13846153846153847,0
想,常,5.3142353863222525e-05,0.4,0.46153846153846156,0
想,俗,2.4550277885282412e-05,0.0,0.17307692307692307,0
辙,彻,0.8854196071624756,0.5,0.209375,0
辙,风,0.04400205612182617,0.1,0.1625,0
辙,入,0.018109455704689026,0.1,0.13125,0
辙,刺,0.014634119346737862,0.1,0.225,0
辙,烧,0.012148180976510048,0.1,0.15625,0
辨,活,0.4794157147407532,0.0,0.140625,0
辨,办,0.27270054817199707,0.9,0.1625,1
辨,样,0.09167706221342087,0.6,0.25625,0
辨,做,0.023360788822174072,0.1,0.271875,0
辨,行,0.02304784022271633,0.0,0.19375,0
令,果,0.5375834703445435,0.0,0.35625,0
令,今,0.44526663422584534,0.5,0.75,1
令,，,0.0038833844009786844,0.1,0.2,0
令,此,0.002109033055603504,0.1,0.20833333333333334,0
令,在,0.0015228711999952793,0.2,0.30833333333333335,0
蕰,隐,0.6420349478721619,0.0,0.18333333333333335,0
蕰,，,0.06314963847398758,0.0,0.0,0
蕰,蕴,0.06120871379971504,0.0,0.9999999999999999,1
蕰,还,0.03877978399395943,0.0,0.11666666666666667,0
蕰,也,0.03409703075885773,0.0,0.45,0
井,入,0.4406912326812744,0.1,0.6749999999999999,0
井,阱,0.35990336537361145,1.0,0.46666666666666673,1
井,落,0.03547227010130882,0.0,0.08333333333333334,0
井,了,0.0274827741086483,0.1,0.225,0
井,在,0.02245454490184784,0.1,0.16666666666666669,0
但,一,0.46296462416648865,0.1,0.13571428571428573,0
但,次,0.2104513943195343,0.2,0.4642857142857143,0
但,生,0.08735867589712143,0.1,0.37857142857142856,0
但,同,0.05096510052680969,0.1,0.4142857142857143,0
但,起,0.04694122076034546,0.1,0.175,0
刻,克,0.9485213160514832,1.0,0.21875,1
刻,征,0.01966896653175354,0.1,0.5,0
刻,制,0.0030090247746556997,0.2,0.7999999999999999,0
刻,说,0.0027605779469013214,0.0,0.4722222222222222,0
刻,接,0.002554520033299923,0.1,0.4318181818181818,0
因,迪,0.9608399271965027,0.1,0.2875,1
因,默,0.018090935423970222,0.1,0.29375,0
因,一,0.00682141724973917,0.6,0.24166666666666667,0
因,普,0.00552807841449976,0.1,0.325,0
因,德,0.002058678772300482,0.1,0.1,0
必,一,0.8698205947875977,0.5,0.25,0
必,人,0.07877153158187866,0.1,0.30000000000000004,0
必,生,0.015610996633768082,0.1,0.35,0
必,毕,0.01478036493062973,1.0,0.30833333333333335,1
必,今,0.0047615570947527885,0.1,0.30000000000000004,0
则,择,0.959519624710083,1.0,0.4375,1
则,好,0.010376671329140663,0.1,0.5,0
则,定,0.006436935160309076,0.1,0.3875,0
则,上,0.006019340828061104,0.1,0.325,0
则,个,0.0035750658717006445,0.5,0.325,0
颗,棵,0.3221394121646881,1.0,0.5642857142857143,1
颗,株,0.1577599048614502,0.2,0.5285714285714286,0
颗,个,0.07501886039972305,0.5,0.053571428571428575,0
颗,块,0.0710727721452713,0.4,0.475,0
颗,根,0.07068046182394028,0.2,0.6285714285714286,0
段,地,0.6378362774848938,0.4,0.4166666666666667,0
段,领,0.06742411106824875,0.0,0.45454545454545453,0
段,绶,0.03552503138780594,0.1,0.6545454545454545,0
段,丝,0.03436987102031708,0.0,0.1388888888888889,0
段,腰,0.02780923992395401,0.0,0.6230769230769231,0
明,大,0.5376065373420715,0.1,0.19375,0
明,名,0.4066842198371887,1.0,0.2875,1
明,品,0.023899810388684273,0.5,0.4222222222222222,0
明,正,0.009798607788980007,0.1,0.15625,0
明,金,0.0025956598110497,0.5,0.25,0
跟,根,0.936201810836792,1.0,0.7423076923076922,1
跟,原,0.02041725069284439,0.0,0.1923076923076923,0
跟,，,0.01839401386678219,0.1,0.0,0
跟,基,0.01592683233320713,0.2,0.31153846153846154,0
跟,我,0.0014348988188430667,0.0,0.1346153846153846,0
气,弃,0.999913215637207,1.0,0.24285714285714285,1
气,大,2.9248478313093074e-05,0.2,0.2875,0
气,利,1.600213181518484e-05,0.6,0.14285714285714285,0
气,爱,1.4612578524975106e-05,0.2,0.30000000000000004,0
气,棄,1.1458305380074307e-05,1.0,0.18333333333333335,0
军,运,0.9805923700332642,0.5,0.4142857142857143,1
军,運,0.006733499001711607,0.5,0.42500000000000004,0
军,夜,0.001954431179910898,0.1,0.4375,0
军,[UNK],0.0008235760033130646,0.1,0.1,0
军,难,0.0007855095318518579,0.1,0.15,0
种,，,0.5154610276222229,0.1,0.1,0
种,总,0.27718445658683777,1.0,0.35,1
种,会,0.09636624902486801,0.0,0.16666666666666669,0
种,要,0.03671689331531525,0.0,0.35,0
种,就,0.011788525618612766,0.1,0.5375,0
样,恙,0.9530521631240845,1.0,0.35,1
样,事,0.04420771822333336,0.1,0.2,0
样,人,0.0002546644536778331,0.0,0.04999999999999999,0
样,话,0.0001799261081032455,0.1,0.45,0
样,忧,0.00016901687195058912,0.4,0.425,0
力,利,0.9361671209335327,1.0,0.07142857142857142,1
力,出,0.054734375327825546,0.1,0.1,0
力,者,0.004291574005037546,0.1,0.1625,0
力,算,0.0008996374672278762,0.1,0.035714285714285726,0
力,任,0.0002931902708951384,0.2,0.08333333333333334,0
破,祸,0.9899896383285522,0.5,0.5772727272727273,1
破,灾,0.0038279371801763773,0.1,0.175,0
破,命,0.0005355983739718795,0.2,0.4,0
破,禍,0.0005037838127464056,0.5,0.5583333333333333,0
破,为,0.0004669474146794528,0.1,0.30000000000000004,0
段,断,0.98878014087677,1.0,0.45454545454545453,1
段,停,0.009920916520059109,0.0,0.45454545454545453,0
段,同,0.00029279463342390954,0.0,0.3666666666666667,0
段,时,0.00027452074573375285,0.0,0.4444444444444444,0
段,定,7.532277231803164e-05,0.5,0.2222222222222222,0
祈,期,0.5341978669166565,0.9,0.5166666666666666,1
祈,允,0.2402462661266327,0.1,0.225,0
祈,默,0.0437437929213047,0.1,0.375,0
祈,容,0.0388687439262867,0.2,0.30000000000000004,0
祈,不,0.0212748683989048,0.1,0.125,0
险,陷,0.9975876808166504,0.9,0.6749999999999999,1
险,[UNK],0.00019340694416314363,0.0,0.0,0
险,埋,0.00010140648373635486,0.0,0.575,0
险,出,9.409366612089798e-05,0.0,0.1388888888888889,0
险,结,8.834899199428037e-05,0.0,0.5,0
炮,泡,0.4196624457836151,1.0,0.7722222222222221,1
炮,具,0.21820315718650818,0.2,0.4222222222222222,0
炮,光,0.09657824784517288,0.0,0.46666666666666673,0
炮,塔,0.08395473659038544,0.1,0.4375,0
炮,管,0.038161154836416245,0.0,0.1607142857142857,0
辨,办,0.974383533000946,0.9,0.1625,1
辨,方,0.024598322808742523,0.4,0.2625,0
辨,辦,0.0004447308601811528,0.9,0.9999999999999999,0
辨,设,0.0002610946830827743,0.1,0.19375,0
辨,法,2.8430367819964886e-05,0.0,0.125,0
进,清,0.9356309771537781,0.5,0.3590909090909091,0
进,尽,0.0492822602391243,0.9,0.4142857142857143,1
进,完,0.008785374462604523,0.0,0.35,0
进,上,0.00237102760002017,0.2,0.30714285714285716,0
进,过,0.0006661647348664701,0.1,0.7642857142857142,0
曳,屹,0.9511280655860901,0.6,0.25,1
曳,坐,0.04105193167924881,0.1,0.3142857142857143,0
曳,树,0.0012720369268208742,0.2,0.2666666666666667,0
曳,欲,0.0010725650936365128,0.6,0.13636363636363635,0
曳,不,0.0008085450390353799,0.2,0.3666666666666667,0
究,长,0.5435160994529724,0.1,0.14285714285714285,0
究,绩,0.18728037178516388,0.6,0.1590909090909091,0
究,功,0.13577590882778168,0.2,0.2785714285714286,0
究,就,0.07165588438510895,0.9,0.24583333333333332,1
究,果,0.026229575276374817,0.0,0.31875,0
道,到,0.9992960691452026,1.0,0.2666666666666667,1
道,究,0.00025760274729691446,0.1,0.24583333333333332,0
道,心,5.061307820142247e-05,0.1,0.2833333333333333,0
道,倒,4.118755896342918e-05,1.0,0.30833333333333335,0
道,至,3.067579018534161e-05,0.2,0.225,0
毅,意,0.9994309544563293,1.0,0.31666666666666665,1
毅,同,0.00010334420949220657,0.1,0.30000000000000004,0
毅,斗,0.00010174783528782427,0.2,0.06666666666666668,0
毅,心,9.84696380328387e-05,0.1,0.06666666666666668,0
毅,标,5.62903042009566e-05,0.0,0.4,0
毅,意,0.9979141354560852,1.0,0.31666666666666665,1
毅,心,0.0005830862210132182,0.1,0.06666666666666668,0
毅,斗,0.0004718352574855089,0.2,0.06666666666666668,0
