再,在,0.9999181032180786,1.0,0.35,1
再,的,3.279891825513914e-05,0.1,0.1875,0
再,力,1.0255332199449185e-05,0.2,0.2833333333333333,0
再,时,6.959537586226361e-06,0.1,0.2142857142857143,0
再,也,4.661001639760798e-06,0.1,0.125,0
博,抗,0.9093047976493835,0.1,0.4958333333333333,0
博,省,0.024136021733283997,0.1,0.2875,0
博,应,0.017337040975689888,0.1,0.14583333333333331,0
博,弹,0.007731201592832804,0.1,0.47916666666666663,0
博,胃,0.006069609895348549,0.0,0.1875,0
致,至,0.9909051656723022,1.0,0.35,1
致,最,0.006973916199058294,0.5,0.30833333333333335,0
致,多,0.0013400892494246364,0.0,0.15,0
致,很,0.0002443956327624619,0.1,0.475,0
致,是,0.00017381474026478827,0.6,0.225,0
但,经,0.2717849612236023,0.1,0.66875,0
但,阵,0.23019830882549286,0.2,0.6642857142857143,0
但,风,0.10047244280576706,0.1,0.4428571428571429,0
但,年,0.06414905190467834,0.4,0.3142857142857143,0
但,度,0.05690254643559456,0.6,0.29444444444444445,0
戾,折,0.9962186217308044,0.1,0.21875,0
戾,捩,0.002875853795558214,0.6,0.38181818181818183,1
戾,机,0.00022451949189417064,0.5,0.1875,0
戾,盘,9.746439172886312e-05,0.1,0.18181818181818182,0
戾,变,7.946880214149132e-05,0.1,0.35,0
们,么,0.9923530220985413,0.6,0.25,1
们,麽,0.00243967748247087,0.5,0.18928571428571428,0
们,，,0.001111843273974955,0.2,0.1,0
们,个,0.0005496973171830177,0.1,0.35,0
们,时,0.00046699115773662925,0.1,0.5285714285714286,0
澈,彻,0.7558109760284424,1.0,0.21666666666666667,1
澈,风,0.20027455687522888,0.1,0.16666666666666669,0
澈,入,0.014931499026715755,0.2,0.13333333333333333,0
澈,烧,0.011548538692295551,0.1,0.16666666666666669,0
澈,落,0.0023019714280962944,0.1,0.30000000000000004,0
署,曙,0.3394339084625244,1.0,0.3911764705882353,1
署,时,0.27572736144065857,0.5,0.33461538461538465,0
署,阳,0.24167776107788086,0.0,0.2153846153846154,0
署,月,0.02985396608710289,0.1,0.07692307692307693,0
署,目,0.01580527424812317,0.5,0.3961538461538462,0
致,置,0.6509907841682434,1.0,0.29230769230769227,1
