是,不,0.5241681337356567,0.2,0.5611111111111111,0
是,也,0.1389540582895279,0.1,0.08333333333333334,0
是,事,0.13488365709781647,1.0,0.4222222222222222,1
是,都,0.05553798750042915,0.1,0.225,0
是,人,0.01697853021323681,0.1,0.25555555555555554,0
注,主,0.9984161853790283,0.9,0.45625000000000004,1
注,玩,0.0004861538182012737,0.0,0.7,0
注,创,0.000435097812442109,0.1,0.4375,0
注,生,0.0003841907309833914,0.1,0.25625,0
注,心,7.484975503757596e-05,0.1,0.225,0
合,和,0.33780422806739807,1.0,0.2875,1
合,、,0.3268950581550598,0.1,0.2,0
合,或,0.11294260621070862,0.4,0.2875,0
合,，,0.10666617751121521,0.1,0.2,0
合,的,0.0632939487695694,0.5,0.2875,0
作,凡,0.5817558169364929,0.0,0.30714285714285716,0
作,做,0.05140441283583641,1.0,0.709090909090909,1
作,好,0.048328448086977005,0.0,0.4642857142857143,0
作,万,0.047888919711112976,0.2,0.20714285714285716,0
作,遇,0.041672851890325546,0.1,0.14583333333333331,0
友,有,0.9568096995353699,1.0,0.7166666666666666,1
友,是,0.03310253843665123,0.1,0.3111111111111111,0
友,很,0.0020080949179828167,0.2,0.1111111111111111,0
友,看,0.0010120028164237738,0.1,0.3111111111111111,0
友,上,0.0009441940346732736,0.1,0.2875,0
间,好,0.5512076616287231,0.0,0.3142857142857143,0
间,的,0.042268864810466766,0.0,0.41875,0
间,[UNK],0.03871370106935501,0.0,0.1,0
间,哦,0.03172247111797333,0.0,0.175,0
间,见,0.03168509900569916,0.9,0.24285714285714285,1
站,上,0.9768759608268738,0.6,0.37500000000000006,1
站,传,0.0037885375786572695,0.4,0.4,0
站,有,0.0036008646711707115,0.1,0.15,0
站,听,0.0020005053374916315,0.1,0.425,0
站,来,0.001885102246887982,0.1,0.275,0
面,们,0.9546763300895691,0.4,0.1388888888888889,1
面,俩,0.04082247242331505,0.1,0.25,0
面,家,0.0014039491070434451,0.1,0.6749999999999999,0
面,，,0.000542757217772305,0.0,0.2,0
面,也,0.00024758261861279607,0.0,0.18333333333333335,0
宣,国,0.24785971641540527,0.0,0.5222222222222223,0
宣,一,0.0678994432091713,0.1,0.2277777777777778,0
宣,东,0.05817963927984238,0.1,0.3388888888888889,0
宣,世,0.04313148930668831,0.0,0.1388888888888889,0
宣,成,0.028581375256180763,0.0,0.2666666666666667,0
捷,夹,0.8731635808944702,0.4,0.23636363636363636,1
捷,夾,0.11530327051877975,0.4,0.1590909090909091,0
捷,马,0.0029705597553402185,0.1,0.06818181818181818,0
捷,派,0.0009927599458023906,0.1,0.45454545454545453,0
捷,皮,0.0007554010371677577,0.2,0.11363636363636365,0
以,已,0.9433737993240356,1.0,0.5375,1
以,的,0.022839652374386787,0.1,0.325,0
以,，,0.01674666814506054,0.1,0.44999999999999996,0
以,也,0.0044762990437448025,0.6,0.5375,0
以,太,0.0016341212904080749,0.1,0.35,0
是,识,0.8524529337882996,0.9,0.19444444444444445,1
是,了,0.04747255891561508,0.1,0.40555555555555556,0
是,出,0.016720343381166458,0.1,0.3888888888888889,0
是,得,0.016482703387737274,0.1,0.30454545454545456,0
是,为,0.01507983636111021,0.1,0.1111111111111111,0
让,以,0.38915857672691345,0.1,0.4,0
让,然,0.36153244972229004,0.9,0.10416666666666666,1
让,最,0.14727990329265594,0.1,0.10416666666666666,0
让,之,0.05239321291446686,0.1,0.25,0
让,今,0.009726102463901043,0.1,0.2,0
被,跟,0.34926652908325195,0.1,0.4423076923076923,0
被,陪,0.20022746920585632,0.5,0.6,1
被,带,0.18571709096431732,0.6,0.525,0
被,要,0.0394529290497303,0.1,0.225,0
被,随,0.03266754001379013,0.4,0.6772727272727272,0
继,的,0.9966398477554321,0.1,0.55,0
继,电,0.0013172096805647016,0.1,0.225,0
继,说,0.000930744397919625,0.0,0.575,0
继,好,0.0001877814211184159,0.1,0.4,0
继,听,0.00010576464410405606,0.1,0.425,0
话,划,0.9635692834854126,1.0,0.5375,0
话,画,0.02477908320724964,1.0,0.35,1
